ID,cb_person_cred_hist_length,credit_score,loan_int_rate,loan_percent_income,person_emp_exp,person_gender,person_income,loan_status,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,person_education_Associate,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT
39609,5,590,16.32,0.29,9,1,87220,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
39610,3,545,15.64,0.3,2,1,79614,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
39611,9,708,9.96,0.16,10,1,109299,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
39612,10,702,11.66,0.12,10,1,90120,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
39613,10,594,11.27,0.1,13,0,94188,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
39614,2,489,11.34,0.28,0,0,34627,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
39615,9,654,7.74,0.22,10,1,41422,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
39616,10,598,7.43,0.02,8,1,240902,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
39617,3,534,11.58,0.13,2,1,90249,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
39618,14,647,11.01,0.24,12,1,63561,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
39619,3,622,12.54,0.27,1,1,56441,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39620,13,646,12.98,0.16,27,1,48801,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39621,2,460,11.14,0.27,0,0,74473,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
39622,5,705,14.96,0.23,10,0,49123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
39623,10,613,19.5,0.34,6,0,72963,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
39624,5,613,15.05,0.31,4,0,71342,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
39625,7,645,14.42,0.06,6,1,70776,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
39626,8,670,6.92,0.04,9,0,145171,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
39627,8,595,11.01,0.3,9,0,54035,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
39628,9,569,9.63,0.05,10,0,187821,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
39629,2,624,10.99,0.22,3,1,46370,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
39630,15,695,11.99,0.04,13,1,73336,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
39631,4,722,14.84,0.08,6,1,71589,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
39632,10,565,11.89,0.34,2,1,58341,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
39633,2,652,7.14,0.22,2,1,40391,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
39634,2,637,8.32,0.23,0,0,15557,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39635,10,702,10.37,0.14,16,0,145393,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
39636,7,613,12.84,0.03,6,1,47550,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
39637,2,652,11.49,0.18,0,1,39347,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
39638,3,524,9.25,0.24,6,1,92547,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
39639,3,544,11.01,0.18,0,1,63236,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
39640,7,655,10.8,0.33,0,1,44083,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
39641,9,627,11.83,0.06,3,0,51354,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
39642,2,626,11.7,0.09,0,1,58628,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39643,2,540,7.51,0.13,0,1,122028,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
39644,10,644,11.49,0.08,11,0,210771,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
39645,4,672,11.11,0.17,4,0,43029,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
39646,4,587,6.62,0.16,3,1,35596,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39647,8,649,9.93,0.13,12,1,58289,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
39648,3,592,8.28,0.22,0,0,54740,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
39649,4,652,11.36,0.1,2,0,202337,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
39650,16,587,15.7,0.09,16,1,282175,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
39651,3,583,11.01,0.11,0,1,72921,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39652,10,683,6.99,0.1,15,1,51586,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
39653,8,579,10.75,0.2,9,0,48982,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
39654,7,568,10.65,0.13,4,1,72747,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
39655,6,661,8.49,0.12,7,1,72783,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
39656,4,616,13.79,0.24,6,0,41421,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
39657,6,663,9.32,0.05,14,1,162860,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
39658,4,581,15.28,0.08,6,0,63488,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
39659,7,697,7.4,0.09,8,1,88643,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
39660,2,554,9.88,0.07,3,1,128157,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
39661,6,698,12.36,0.1,6,1,61183,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
39662,2,700,10.36,0.13,1,0,87005,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
39663,4,621,16.77,0.24,0,1,82302,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
39664,3,602,5.42,0.12,0,1,80509,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
39665,8,644,11.58,0.25,6,1,47102,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
39666,9,662,8.49,0.11,10,1,43948,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
39667,4,614,13.94,0.07,1,1,99465,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
39668,2,597,11.01,0.1,3,1,150836,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
39669,2,639,14.91,0.03,1,0,166609,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
39670,6,669,10.74,0.38,6,0,65638,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
39671,3,653,8.94,0.1,1,1,56081,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
39672,7,623,11.78,0.18,11,1,142720,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
39673,3,642,12.17,0.17,2,1,58740,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
39674,7,576,9.68,0.13,11,1,150838,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
39675,9,636,7.14,0.18,6,0,63251,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
39676,9,602,15.99,0.08,8,0,111291,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
39677,4,658,9.54,0.12,2,1,40099,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
39678,6,571,11.01,0.11,15,0,100583,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
39679,7,527,13.6,0.15,7,0,165622,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
39680,4,535,10.65,0.15,0,0,32604,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
39681,7,546,11.02,0.3,10,0,26567,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
39682,10,591,15.96,0.25,12,0,43027,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
39683,9,650,16.7,0.18,4,1,109172,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
39684,3,684,10.23,0.17,0,1,29987,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
39685,8,660,7.88,0.13,5,1,131309,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
39686,2,705,15.62,0.05,0,1,51250,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39687,4,686,11.99,0.08,0,1,37664,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
39688,4,622,14.65,0.16,4,0,87376,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
39689,8,647,11.12,0.09,8,0,123733,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
39690,4,582,13.47,0.1,0,0,207712,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
39691,7,685,6.1,0.05,7,1,87586,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
39692,8,620,12.99,0.17,2,1,80264,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
39693,8,604,6.92,0.11,8,0,121013,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
39694,8,643,9.25,0.16,9,0,60737,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39695,5,718,13.98,0.1,5,0,59787,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
39696,3,616,7.14,0.09,0,0,79023,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
39697,3,628,6.17,0.04,5,0,78656,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39698,3,678,6.84,0.11,4,1,96893,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
39699,3,508,10.43,0.15,0,0,33811,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
39700,14,644,10.39,0.14,13,1,107215,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
39701,2,625,9.88,0.17,2,1,96761,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
39702,2,628,10.95,0.05,0,1,31191,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
39703,4,614,11.01,0.07,4,0,120998,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
39704,4,582,11.71,0.11,4,1,112022,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39705,2,610,8.9,0.03,0,0,91092,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
39706,4,677,15.7,0.19,6,1,83814,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
39707,4,593,13.99,0.12,0,1,90926,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
39708,2,631,6.54,0.2,0,0,76893,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
39709,2,610,9.63,0.16,1,0,48841,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39710,4,631,10.74,0.09,3,0,55058,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
39711,4,685,14.22,0.17,0,0,58418,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
39712,5,562,11.67,0.1,3,1,49878,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
39713,3,628,6.07,0.09,1,1,44169,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
39714,13,652,11.49,0.11,15,1,56307,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
39715,4,641,11.46,0.31,2,1,76927,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
39716,3,632,5.77,0.05,1,1,120695,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
39717,8,534,11.87,0.17,9,1,49166,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
39718,3,593,9.47,0.04,2,0,56072,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
39719,12,672,11.14,0.17,15,1,29533,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
39720,4,591,11.11,0.12,0,0,82586,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39721,4,449,8.55,0.23,5,1,51706,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
39722,3,543,8.9,0.12,0,1,97884,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
39723,2,545,5.42,0.12,0,1,51221,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
39724,3,556,10.99,0.09,2,0,48777,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
39725,17,630,9.63,0.06,15,1,79484,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
39726,6,660,11.11,0.1,7,0,45730,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
39727,7,632,7.88,0.08,4,1,112889,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
39728,3,526,14.26,0.05,0,0,46370,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
39729,5,734,12.69,0.29,3,0,48829,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
39730,3,653,9.91,0.28,1,0,39329,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
39731,7,673,9.91,0.03,5,1,145388,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
39732,3,667,11.71,0.31,0,0,49151,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
39733,16,637,17.27,0.05,17,0,130346,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
39734,2,690,5.42,0.05,7,1,79050,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
39735,3,707,11.01,0.2,8,1,89029,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
39736,8,616,9.3,0.07,11,1,29791,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
39737,10,681,11.89,0.19,10,1,50888,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39738,7,571,12.48,0.1,3,1,61219,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
39739,5,684,10.75,0.03,8,1,116131,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
39740,2,554,13.49,0.1,8,0,72831,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
39741,9,682,7.9,0.13,8,1,109039,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
39742,16,635,11.83,0.09,17,0,65755,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
39743,11,708,15.27,0.06,18,0,140265,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
39744,8,657,11.01,0.14,8,1,31309,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
39745,4,669,5.42,0.02,0,0,118724,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
39746,4,592,10.03,0.09,5,1,73407,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
39747,4,615,7.51,0.09,0,0,91039,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
39748,4,596,11.01,0.15,0,1,40469,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
39749,2,601,11.26,0.05,0,1,216483,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
39750,8,550,9.99,0.17,3,1,51252,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
39751,2,572,13.48,0.13,3,0,187978,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
39752,5,566,7.88,0.13,1,1,70489,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
39753,2,562,8.88,0.06,0,0,69831,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
39754,3,672,15.65,0.11,1,0,72616,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
39755,3,611,15.95,0.13,0,0,95794,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
39756,4,569,11.01,0.09,0,1,78754,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
39757,9,691,6.76,0.13,6,1,29657,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
39758,3,623,11.34,0.16,0,0,42781,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
39759,2,609,12.87,0.06,2,0,131293,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
39760,2,554,10.75,0.23,0,1,65718,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
39761,2,668,6.92,0.17,4,1,72904,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
39762,6,670,12.23,0.04,3,1,192877,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
39763,3,656,11.83,0.15,6,1,53424,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
39764,9,648,13.1,0.3,9,1,56790,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
39765,4,617,17.43,0.19,0,1,61966,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
39766,4,631,15.95,0.15,0,0,66093,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
39767,9,660,8,0.06,6,1,18709,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39768,14,553,12.69,0.23,17,0,87371,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
39769,2,674,10.71,0.09,0,0,78866,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
39770,3,638,9.99,0.05,2,1,124029,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
39771,9,637,11.01,0.06,5,1,126990,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
39772,4,654,5.42,0.04,5,0,72765,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
39773,2,692,11.01,0.14,3,0,83124,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
39774,4,655,11.71,0.13,4,0,151045,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
39775,8,613,7.14,0.03,3,0,83707,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
39776,4,637,7.88,0.14,0,1,121210,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
39777,6,626,6.92,0.12,4,1,73244,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
39778,5,673,10.65,0.02,11,0,85628,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
39779,4,649,7.9,0.16,7,0,75987,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
39780,10,689,16.89,0.22,0,1,115702,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
39781,3,640,7.51,0.04,0,0,36851,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39782,5,682,10.99,0.35,11,0,43276,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
39783,2,589,15.37,0.23,1,0,36223,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
39784,6,699,11.21,0.25,11,0,24246,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
39785,10,680,10.87,0.08,11,1,150920,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
39786,4,569,5.42,0.04,4,1,145223,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
39787,10,695,10.99,0.13,6,1,91231,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
39788,4,621,12.53,0.11,2,1,84922,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
39789,4,559,8.25,0.11,4,1,50016,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39790,4,585,11.61,0.11,0,1,71128,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
39791,9,670,6.92,0.17,4,1,63172,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
39792,5,662,11.71,0.06,7,1,84983,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
39793,7,645,11.48,0.07,11,0,59068,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
39794,11,650,11.13,0.08,18,1,63591,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39795,10,690,10.99,0.02,9,0,64831,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
39796,2,602,7.14,0.13,1,0,94535,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39797,11,658,8.78,0.05,10,0,118520,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
39798,28,751,7.74,0.08,30,0,102846,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
39799,4,584,14.91,0.26,0,1,36643,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
39800,8,612,11.94,0.11,10,0,51100,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
39801,6,656,11.01,0.08,7,1,38714,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
39802,13,673,8.82,0.22,18,1,34608,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
39803,4,553,11.14,0.2,0,1,29670,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
39804,2,652,15.05,0.25,0,0,60763,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
39805,2,608,11.01,0.13,1,0,71463,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
39806,14,703,16.68,0.14,13,1,70769,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
39807,4,514,11.86,0.08,1,1,38646,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
39808,4,601,13.03,0.14,0,1,42937,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
39809,5,541,14.81,0.27,2,1,36986,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
39810,6,623,11.01,0.12,4,0,25169,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
39811,8,648,19.04,0.09,5,1,134243,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
39812,6,740,7.49,0.1,7,0,41649,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
39813,4,657,14.17,0.06,1,0,83702,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
39814,3,625,7.14,0.06,4,0,45323,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
39815,2,703,11.34,0.18,0,1,42822,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
39816,4,699,12.98,0.11,2,0,87309,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
39817,4,611,8.64,0.34,1,1,35733,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
39818,4,581,11.71,0.11,1,1,160339,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
39819,7,543,7.51,0.05,7,1,149415,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
39820,6,620,14.35,0.08,8,0,49256,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
39821,4,541,10.08,0.22,3,1,115263,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
39822,2,684,9.8,0.08,1,1,144333,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
39823,4,666,14.17,0.04,3,0,34520,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
39824,3,674,10.55,0.06,1,0,145127,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
39825,12,623,8.94,0.12,24,1,123674,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
39826,13,697,12.61,0.13,17,1,42268,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
39827,3,637,11.01,0.11,0,0,54896,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
39828,3,639,11.01,0.1,3,1,73085,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
39829,2,678,13.48,0.06,0,1,51757,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39830,8,613,13.15,0.22,7,1,31095,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
39831,2,679,6.03,0.12,4,1,131772,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
39832,3,660,7.51,0.06,0,1,126786,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39833,3,666,13.72,0.07,6,0,136440,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
39834,15,687,13.09,0.11,16,1,91038,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
39835,4,694,5.79,0.06,2,0,165525,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
39836,6,620,18.79,0.1,7,1,47649,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
39837,6,643,9.43,0.17,2,1,55126,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
39838,2,687,12.69,0.04,4,0,133417,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
39839,2,668,7.05,0.1,0,1,185821,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
39840,7,581,12.25,0.14,8,1,102070,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
39841,3,593,12.09,0.1,6,0,48893,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
39842,2,642,7.88,0.02,1,1,171265,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39843,4,652,9.32,0.09,0,0,51717,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
39844,9,544,7.9,0.21,4,0,94803,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
39845,7,692,10.25,0.1,5,1,151047,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
39846,8,653,11.76,0.2,9,1,76238,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
39847,2,631,10.08,0.21,0,0,19229,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
39848,4,609,11.01,0.26,6,1,70432,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
39849,3,600,10.25,0.09,1,1,126727,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
39850,6,711,14.79,0.25,7,0,41846,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
39851,3,659,11.8,0.08,0,1,42826,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
39852,6,665,11.99,0.1,10,0,116257,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
39853,5,698,11.36,0.21,4,0,97094,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
39854,3,656,7.19,0.06,2,1,63159,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
39855,7,570,13.47,0.09,11,0,162896,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
39856,2,692,9.25,0.22,3,1,36920,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39857,3,616,13.49,0.14,3,0,139190,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
39858,4,621,10.59,0.02,1,0,114255,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
39859,3,704,9.78,0.05,0,1,133563,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
39860,10,600,14.84,0.03,10,0,29791,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
39861,2,668,7.88,0.29,1,0,61019,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
39862,16,629,7.66,0.1,26,0,144056,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
